words,label
lprofetioneel,0.0
9a3da,0.0
7bibi,0.0
wa7deek,0.0
lac,0.0
téba3,0.0
uugh,0.0
girll,0.0
journee,0.0
bjehrabbi,0.0
dhawadi,0.0
mahlehoum,0.0
bledi,0.0
youthmer,0.0
tatara,0.0
jadoor,0.0
femme,0.0
inchalla,0.0
inta,0.0
maytawalch,0.0
kima,0.0
makhlou3,0.0
ria7i,0.0
mercii,0.0
belehi,0.0
yja,0.0
gasserinn,0.0
braavvvooo,0.0
dema,0.0
nej7yyn,0.0
u,0.0
met2al9yn,0.0
yonsorna,0.0
oh,0.0
yousterk,0.0
tal9h,0.0
enchllha,0.0
waldek,0.0
sousou,0.0
rabby,0.0
yehmikom,0.0
ifarej,0.0
3li3,0.0
tawe,0.0
el5edma,0.0
ma9alet,0.0
nase,0.0
ichfih,0.0
lakouba,0.0
liya,0.0
ndi,0.0
nhaaaabb,0.0
d3ouli,0.0
khawti,0.0
na8m,0.0
zmam,0.0
man,0.0
el5aliyai,0.0
tfouh,0.0
3likom,0.0
di,0.0
zouz,0.0
kinda,0.0
cringy,0.0
rayou,0.0
zaynaaaa,0.0
yarahmo,0.0
malam,0.0
tkalit,0.0
yardaw,0.0
lokrin,0.0
jerdhen,0.0
berou7,0.0
dam,0.0
néfdikkk,0.0
hhjhh,0.0
rit,0.0
wela,0.0
balkchi,0.0
3alem,0.0
f,0.0
3elm,0.0
sawari5,0.0
lestratijia,0.0
3sal,0.0
sinya,0.0
hedha,0.0
fech,0.0
nesanou,0.0
aandna,0.0
bomayey,0.0
sindide,0.0
9albak,0.0
abyad,0.0
orgos,0.0
ourabi,0.0
wetwallahom,0.0
boos,0.0
issahilik,0.0
feyzin,0.0
bilehi,0.0
batil,0.0
rap,0.0
ma3ml,0.0
wuilaua,0.0
yu,0.0
clubistiya,0.0
5hirrrrrrrrrrrrrrrrrrrrrrrr,0.0
sawato,0.0
laka,0.0
lann,0.0
osawita,0.0
lak,0.0
lianak,0.0
kathaltann,0.0
ok3od,0.0
e7seb,0.0
flousek,0.0
sayeb,0.0
5irlek,0.0
mobd3a,0.0
hlouwa,0.0
yaaaaser,0.0
makom,0.0
soré9,0.0
thebou,0.0
b3adhkom,0.0
ne9s,0.0
tiiiiiiiiiiiiiiiiiiiiiiit,0.0
shnwa,0.0
hethaa,0.0
zaah,0.0
lbs,0.0
mkhakhkomm,0.0
lbss,0.0
yekdheb,0.0
entom,0.0
etsad9ou,0.0
nheb,0.0
naaref,0.0
3ta,0.0
zouk,0.0
okhtek,0.0
forsa,0.0
asl,0.0
elfesed,0.0
rebi,0.0
yerahmo,0.0
bekitini,0.0
sa3ddo,0.0
dkab,0.0
fahla,0.0
nti,0.0
nouba,0.0
ghneya,0.0
9weyen,0.0
3idkom,0.0
mabrouuuuk,0.0
twahashtek,0.0
sibsi,0.0
rajil,0.0
rake,0.0
walahh,0.0
akwa,0.0
ftour,0.0
medb,0.0
w9af,0.0
ma3h,0.0
jeridat,0.0
ettounissia,0.0
7ob,0.0
jame3ya,0.0
aghla,0.0
l9ab,0.0
hhhhhhhhh,0.0
melde,0.0
heey,0.0
heyyy,0.0
jlali,0.0
dha7aktni,0.0
ma7lek,0.0
nmout,0.0
odhroob,0.0
andek,0.0
imaake,0.0
behya,0.0
le8niya,0.0
jet,0.0
bedhbet,0.0
ynik,0.0
safi,0.0
sa3id,0.0
ma7lekiii,0.0
okhtchi,0.0
potin,0.0
tir,0.0
zamar,0.0
9alo,0.0
ri7,0.0
oovv,0.0
wlahi,0.0
bl7a9,0.0
zghaw,0.0
kasss7innn,0.0
lhak,0.0
tfi,0.0
mandher,0.0
od5ell,0.0
adooooore,0.0
jawww,0.0
salime,0.0
eryari,0.0
jadire,0.0
raste,0.0
ejoumhouria,0.0
etounsia,0.0
yarhmou,0.0
5edma,0.0
ndhifa,0.0
elaab,0.0
whdou,0.0
ja,0.0
louwl,0.0
pauvre,0.0
walig,0.0
nehdi,0.0
illibi,0.0
meddah,0.0
voilà,0.0
quelqu,0.0
qui,0.0
fait,0.0
ses,0.0
calculs,0.0
yarhamha,0.0
walid,0.0
touzni,0.0
bellehi,0.0
issm3ou,0.0
raja3houna,0.0
président,0.0
3a9lya,0.0
ena,0.0
awil,0.0
wa7de,0.0
nchalla,0.0
yfadilhomlo,0.0
hlel,0.0
fina,0.0
corona,0.0
3idek,0.0
jusqu,0.0
au,0.0
bout,0.0
gorgeous,0.0
rayouuu,0.0
nmot,0.0
sanfor,0.0
jzair,0.0
7okouma,0.0
zebi,0.0
walou,0.0
lifri9i,0.0
ma3ambalo,0.0
5anha,0.0
dre3ha,0.0
mas7oura,0.0
tahmikom,0.0
wayinsorkom,0.0
tiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0.0
wifhim,0.0
wa7dik,0.0
mazhzelle,0.0
ya3tiha,0.0
ma7leha,0.0
bnti,0.0
choft,0.0
9adech,0.0
elifri9i,0.0
y7ebk,0.0
insawatlou,0.0
nos,0.0
ifathelholek,0.0
wow,0.0
berrasmi,0.0
nulle,0.0
3anfouh,0.0
termtou,0.0
9adir,0.0
il5ir,0.0
sabir,0.0
3yiltou,0.0
mabrok,0.0
yfalaha,0.0
du,0.0
bonheur,0.0
job,0.0
homie,0.0
chritou,0.0
hokem,0.0
esthalou,0.0
7arouch,0.0
sliman,0.0
ne,0.0
laisser,0.0
partir,0.0
imed,0.0
krima,0.0
mami,0.0
béldi,0.0
klaybbj,0.0
9afila,0.0
tasir,0.0
nessma,0.0
tenbe7,0.0
el3ifa,0.0
rho,0.0
jouer,0.0
yar7amhom,0.0
amalt,0.0
erriha,0.0
5sert,0.0
06,0.0
d9i9a,0.0
hyeti,0.0
raàabi,0.0
ychfih,0.0
4000,0.0
jame,0.0
darjin,0.0
ga7bah,0.0
choufnak,0.0
tg7bi,0.0
ma3k,0.0
rrrakh,0.0
nayk,0.0
mais,0.0
es,0.0
malade,0.0
benzerti,0.0
jouweret,0.0
hredhom,0.0
karel,0.0
alinaaa,0.0
sby7iya,0.0
toslo7,0.0
rapera,0.0
likleb,0.0
nakrhou,0.0
liljam3iya,0.0
pour,0.0
politique,0.0
10,0.0
yonsorhom,0.0
hamdalh,0.0
slamtik,0.0
5alit,0.0
blastik,0.0
hhhhhhhhhhh,0.0
mahleha,0.0
yehlekom,0.0
truly,0.0
going,0.0
mortadha,0.0
mafiouso,0.0
machbouha,0.0
yar7memek,0.0
z9aou,0.0
kouki,0.0
ta3eb,0.0
t3almou,0.0
metaraji,0.0
yajboura,0.0
hhhhhhhhhhhh,0.0
nsit,0.0
youtube,0.0
ehseb,0.0
mlih,0.0
aad,0.0
na3chek,0.0
soutek,0.0
mek,0.0
fehem,0.0
3in,0.0
lhasoud,0.0
feha,0.0
ybagi,0.0
ster,0.0
yahfdna,0.0
janjoun,0.0
jebouha,0.0
bedhabet,0.0
enfin,0.0
habtet,0.0
tahiya,0.0
m,0.0
wac,0.0
omou,0.0
3awra,0.0
he,0.0
echleka,0.0
ichalha,0.0
labess,0.0
hamza,0.0
7out,0.0
hasra,0.0
robi,0.0
itawel,0.0
3morha,0.0
tkalem,0.0
tunsi,0.0
lougetna,0.0
arabia,0.0
m3aleem,0.0
wllh,0.0
kameel,0.0
chofe,0.0
93adtou,0.0
kèn,0.0
titsaf7ou,0.0
is7i7,0.0
minou,0.0
wahra,0.0
za3ime,0.0
bravoooo,0.0
respect,0.0
wijho,0.0
yar7emhom,0.0
yna3emhom,0.0
toz,0.0
fihem,0.0
maya,0.0
mahlak,0.0
t,0.0
apprécie,0.0
beaucoup,0.0
macjalah,0.0
ywatik,0.0
ay,0.0
enchala,0.0
lebes,0.0
khalil,0.0
ilbirka,0.0
matafinach,0.0
lmarzougi,0.0
chwia,0.0
febom,0.0
siyasin,0.0
b9ou,0.0
yal3bou,0.0
lklimm,0.0
khawla,0.0
rahou,0.0
mate5demech,0.0
tekelech,0.0
bonjouuur,0.0
twansa,0.0
goulouli,0.0
yla,0.0
darat,0.0
l3amalia,0.0
yfachlem,0.0
galya,0.0
jerusalema,0.0
naje7,0.0
matssame7ch,0.0
kabch,0.0
ha9ek,0.0
koudth,0.0
3younou,0.0
chwiya,0.0
choufina,0.0
tarwij,0.0
edagla,0.0
sur,0.0
tse3dou,0.0
3etehrib,0.0
lool,0.0
9beha,0.0
sa,0.0
famille,0.0
to9tel,0.0
hey,0.0
kir,0.0
sloumaaaaaaaa,0.0
yba3ed,0.0
lfsaid,0.0
kohl,0.0
wejam3iya,0.0
fel3lali,0.0
sar,0.0
bravoooooo,0.0
mo5ha,0.0
feragh,0.0
miskina,0.0
b3athtlik,0.0
msg,0.0
aman,0.0
khair,0.0
yete7chalkom,0.0
efriqui,0.0
aftha7hom,0.0
mat5afch,0.0
brave,0.0
id5alit,0.0
yara7mouy,0.0
chnia,0.0
mafhémt,0.0
za7iiii,0.0
amin,0.0
estarjel,0.0
ya5ra,0.0
waa7dèèk,0.0
sloumaa,0.0
ahahahah,0.0
chnowa,0.0
hèdha,0.0
justin,0.0
bieber,0.0
massa5,0.0
hahaha,0.0
edzikom,0.0
hamm,0.0
yhfdak,0.0
ya7m,0.0
elboutoula,0.0
deep,0.0
baba,0.0
y3a9eb,0.0
fiya,0.0
y7otli,0.0
tba3bis,0.0
sbeh,0.0
nharek,0.0
klemha,0.0
al9afela,0.0
tacir,0.0
walkileb,0.0
tana7,0.0
bn,0.0
trv,0.0
ina9d,0.0
wajib,0.0
baby,0.0
ifikou,0.0
rwahom,0.0
tatla3chi,0.0
o5tik,0.0
nayket,0.0
fehri,0.0
mba3d,0.0
matnekna,0.0
chnwa,0.0
t7ayartou,0.0
mama,0.0
franssa,0.0
yesser,0.0
masseet,0.0
faycell,0.0
mazyan,0.0
bayota,0.0
om,0.0
iyad,0.0
alg,0.0
b1,0.0
dit,0.0
nikom,0.0
9ahba,0.0
yal,0.0
mrid,0.0
ali,0.0
wa7dek,0.0
billahi,0.0
a7kem,0.0
morsi,0.0
jma3to,0.0
nari,0.0
tastour,0.0
7achehom,0.0
rjjjjjjel,0.0
nsé,0.0
erajil,0.0
kithib,0.0
if,0.0
miss,0.0
someone,0.0
3iiinik,0.0
l7lowiin,0.0
cute,0.0
machalleh,0.0
foot,0.0
hand,0.0
mdrrrrrrrrrrr,0.0
dyema,0.0
dinar,0.0
elibi,0.0
yasna3ch,0.0
nhot,0.0
888,0.0
nasm3kom,0.0
zbar,0.0
louledd,0.0
7asbouna,0.0
ne3ma,0.0
lwakil,0.0
tnaket,0.0
omo,0.0
jammel,0.0
lyouma,0.0
slemtik,0.0
5raj,0.0
mak,0.0
goulti,0.0
nsibbich,0.0
errijal,0.0
laken,0.0
ta7nnnnnnnnnnn,0.0
lifriki,0.0
sii,0.0
mosrara,0.0
defya,0.0
9afilatou,0.0
maaaaaaalem,0.0
hhhhhhhhhhhhhhhhhhhhhhhh,0.0
terba7,0.0
echab,0.0
jiretha,0.0
9lil,0.0
wjoudhom,0.0
ilasil,0.0
wilfamilya,0.0
ya7miha,0.0
fe9et,0.0
raja3etha,0.0
libya,0.0
maachaallaahhh,0.0
yahefdhou,0.0
yetraba,0.0
3ezekk,0.0
kolo,0.0
7osed,0.0
mehouch,0.0
5ayeb,0.0
yji,0.0
moin,0.0
cheb3an,0.0
bessem,0.0
mgarba3,0.0
très,0.0
class,0.0
ynawer,0.0
l7a9,0.0
asba,0.0
3za,0.0
wlifranca,0.0
francawiya,0.0
mta3ik,0.0
mot5alifffffff,0.0
slaem,0.0
chlaka,0.0
sabat,0.0
pub,0.0
s,0.0
vous,0.0
plait,0.0
merciiiiiiiiiiiiiiiii,0.0
sba7,0.0
cliiiip,0.0
heyeeeeel,0.0
bient,0.0
yamouiz,0.0
barvo,0.0
blahe9,0.0
5dema,0.0
tayra,0.0
félicitations,0.0
chala,0.0
ya3n,0.0
aleef,0.0
10m,0.0
i,0.0
this,0.0
7ay,0.0
ibkir,0.0
wenchalah,0.0
far7ethom,0.0
ilko,0.0
yaking,0.0
3asba,0.0
lmaya,0.0
l9souri,0.0
flouss,0.0
serkouha,0.0
elbara,0.0
wta7kou,0.0
lybya,0.0
nhbk,0.0
nwjhlk,0.0
thya,0.0
algr,0.0
abjele,0.0
yehdike,0.0
fathalhomlek,0.0
slom,0.0
drabbou,0.0
tounisna,0.0
héthi,0.0
méstoui,0.0
jbali,0.0
nhba,0.0
belha9,0.0
chnouwa,0.0
mojetamaa,0.0
yefahmou,0.0
lih,0.0
gati,0.0
het,0.0
cash,0.0
klayy,0.0
inikk,0.0
lkole,0.0
wahna,0.0
tounsi,0.0
voulais,0.0
dire,0.0
master,0.0
kg,0.0
maestro,0.0
bil5ir,0.0
yecer,0.0
hlowa,0.0
khdma,0.0
hkayet,0.0
chira2,0.0
attounisiya,0.0
atta7ayel,0.0
eyyyh,0.0
9adekom,0.0
nchbhou,0.0
b3athkom,0.0
elmouhem,0.0
marboooo7a,0.0
2m1,0.0
ariyahi,0.0
ra8ma,0.0
adai,0.0
ala3dai,0.0
ch3r,0.0
l97ba,0.0
lkona,0.0
m3ake,0.0
tayara,0.0
ina,0.0
lileh,0.0
ilayhi,0.0
raji3oun,0.0
ahyim,0.0
3lach,0.0
blhy,0.0
tardouh,0.0
5ra,0.0
hatha,0.0
kifou,0.0
tnahyou,0.0
jee,0.0
ghoneyet,0.0
lcastro,0.0
ydez,0.0
like,0.0
mabrouuk3lina,0.0
ywaf9ou,0.0
at,0.0
least,0.0
better,0.0
than,0.0
beji,0.0
kaid,0.0
essebsi,0.0
poli,0.0
gas,0.0
ifri9i,0.0
mfabrka,0.0
3adouha,0.0
jeya,0.0
houl,0.0
tahya,0.0
tones,0.0
abad,0.0
dhar,0.0
7awlou,0.0
ta3mloulou,0.0
3amla,0.0
mabrouuuukkk,0.0
ywasslekk,0.0
bselem,0.0
belehy,0.0
chihemkom,0.0
aabed,0.0
wtf,0.0
00,0.0
thekra,0.0
chebi,0.0
ikater,0.0
amtalo,0.0
wikhalilo,0.0
5alli,0.0
i9oulou,0.0
ihim,0.0
mleyen,0.0
zamma,0.0
tkhaless,0.0
fihom,0.0
manfou5,0.0
fachouh,0.0
bjard,0.0
war9a,0.0
t7ine,0.0
zayed,0.0
toi,0.0
escrot,0.0
yasarak,0.0
yamasa5,0.0
yaharab,0.0
salut,0.0
ftorek,0.0
hhhhhhhhhhhhhhh,0.0
m39adhém,0.0
bich,0.0
ta3mlou,0.0
ma5iir,0.0
omma,0.0
yjikomech,0.0
mrinho,0.0
touslou,0.0
mkchkha,0.0
mdr,0.0
ya3ti,0.0
souto,0.0
lilbeji,0.0
el5amej,0.0
kifo,0.0
9ol,0.0
nali,0.0
10mlen,0.0
yam3alem,0.0
berjouliya,0.0
sa7bii,0.0
anii,0.0
rapii,0.0
5iir,0.0
meniik,0.0
yerhamha,0.0
yesaber,0.0
waldiha,0.0
allez,0.0
lilahi,0.0
ysabar,0.0
3ayeltou,0.0
enchallha,0.0
aidek,0.0
lkolhom,0.0
kadheda,0.0
just,0.0
y7adhir,0.0
rou7o,0.0
inti5abet,0.0
algeri,0.0
900,0.0
malyoun,0.0
mayst7a9ich,0.0
dieu,0.0
garde,0.0
mekech,0.0
mta3,0.0
fan,0.0
beau,0.0
geste,0.0
alaf,0.0
cpr,0.0
benzarti,0.0
joueurs,0.0
rjal,0.0
yer7ammo,0.0
jboura,0.0
ta3mel,0.0
commenter,0.0
jaime,0.0
ikhallik,0.0
horr,0.0
na7i,0.0
rasek,0.0
16,0.0
juin,0.0
welchiboub,0.0
m3k,0.0
yna3mou,0.0
jannah,0.0
mathweh,0.0
alik,0.0
salamlam,0.0
mabrouuuuuuk,0.0
importe,0.0
quoi,0.0
zèyda,0.0
lehkeyaa,0.0
horrya,0.0
lm3alem,0.0
y5alik,0.0
viv,0.0
m3aaak,0.0
l3ar,0.0
11,0.0
hia,0.0
lekhra,0.0
insh,0.0
aména,0.0
ydikkkk,0.0
taya7,0.0
kilouwet,0.0
i5dem,0.0
chemeta,0.0
y5allihelek,0.0
jaiiiimeeeee,0.0
3al5rrrr,0.0
glayeb,0.0
maram,0.0
em3ak,0.0
mon,0.0
t5dmou,0.0
souti,0.0
magboula,0.0
3aaaba,0.0
all,0.0
that,0.0
she,0.0
tells,0.0
swear,0.0
lies,0.0
maher,0.0
hadad,0.0
weldi,0.0
yjiina,0.0
athaka,0.0
wa9teh,0.0
musclé,0.0
sn,0.0
mahleek,0.0
dawadi,0.0
hajetna,0.0
bih,0.0
fi9oi,0.0
fi9ou,0.0
mechin,0.0
hewya,0.0
a7llllaaaa,0.0
khormmmooo,0.0
ebtassem,0.0
inaha,0.0
blad,0.0
thin,0.0
mayhbohoch,0.0
belleehi,0.0
mkhybkk,0.0
khra,0.0
wiou,0.0
selouma,0.0
nachlala,0.0
koul,0.0
be5ir,0.0
taya7ethom,0.0
ta7ia,0.0
clib,0.0
djabou,0.0
ya39oubi,0.0
yeb9ou,0.0
sont,0.0
se77a,0.0
chribtik,0.0
touzgaaaaar,0.0
temchi,0.0
tji,0.0
teb9a,0.0
l4alia,0.0
ychfiiik,0.0
hamdoula,0.0
slemtek,0.0
taltek,0.0
jdide,0.0
yekha,0.0
aka,0.0
lfoqma,0.0
mrydha,0.0
berra3sha,0.0
wassim,0.0
choukran,0.0
seydi,0.0
rays,0.0
la7asa,0.0
lkolkom,0.0
winti,0.0
sbbé7,0.0
él,0.0
ward,0.0
raby,0.0
yfadhelhouulk,0.0
fg,0.0
officiel,0.0
ilove,0.0
t9oul,0.0
te3ebir,0.0
fergha,0.0
100,0.0
jaw,0.0
ijboura,0.0
nehii,0.0
make,0.0
5ali,0.0
nchoufo,0.0
haliim,0.0
daraji,0.0
ya7yik,0.0
amthlou,0.0
ryahi,0.0
baldi,0.0
emine,0.0
alamine,0.0
dagdeg,0.0
tefhem,0.0
siesa,0.0
a3lik,0.0
wejhi,0.0
mazelt,0.0
nenta5abkom,0.0
dégage,0.0
gjjj,0.0
helping,0.0
always,0.0
shay,0.0
nhesou,0.0
mahich,0.0
tethassen,0.0
w3edtkom,0.0
3maltlha,0.0
remix,0.0
itiiiiiiiiir,0.0
mdam,0.0
9olto,0.0
ma3maltoch,0.0
to93ad,0.0
mriiidh,0.0
walahi,0.0
raaajel,0.0
sliiiiiiim,0.0
9aherh,0.0
kly,0.0
mawtana,0.0
elkkolna,0.0
m3aaaaak,0.0
wyak,0.0
blpalette,0.0
la3jab,0.0
hadik,0.0
fe9ou,0.0
beyya,0.0
ya3tek,0.0
treyya,0.0
bhema,0.0
dziriya,0.0
bayno,0.0
rwahkom,0.0
hna,0.0
atghaw,0.0
7arb,0.0
9aherhom,0.0
bedam,0.0
lbered,0.0
yarahmou,0.0
bnjr,0.0
assalll,0.0
tenue,0.0
maydoum,0.0
yti7,0.0
elm5aznya,0.0
tfouuh,0.0
zok,0.0
omkm,0.0
ikoun,0.0
ye7mina,0.0
ezouz,0.0
y7ebou,0.0
etaraji,0.0
2019,0.0
maradona,0.0
ysar,0.0
htt,0.0
ntouuma,0.0
mshalqyyyn,0.0
zahyy,0.0
dharbet,0.0
lé,0.0
sabrouch,0.0
atheka,0.0
wa7ed,0.0
yendeb,0.0
berjelha,0.0
houlou,0.0
7arafichhhh,0.0
ahahahahahahah,0.0
ram,0.0
ppp,0.0
jarba,0.0
hsen,0.0
bete,0.0
hela,0.0
jorthouma,0.0
3rafha,0.0
littihed,0.0
mada,0.0
zamen,0.0
jbeli,0.0
t3adou,0.0
lomberghini,0.0
djeje,0.0
yare7mouu,0.0
5alou,0.0
tozeur,0.0
ham,0.0
har9ouha,0.0
berrasmiu,0.0
yekhi,0.0
lawafkik,0.0
menin,0.0
ybarek,0.0
macha,0.0
lefri9i,0.0
akbre,0.0
mnhom,0.0
w7sene,0.0
7akito,0.0
sbe7ek,0.0
walett,0.0
hiwar,0.0
3aliha,0.0
sidi,0.0
3arbiii,0.0
partagou,0.0
lpage,0.0
mur,0.0
mti3kom,0.0
stp,0.0
y5alwdouu,0.0
ib,0.0
m3além,0.0
wassel,0.0
9a3din,0.0
nibnyo,0.0
say,0.0
no,0.0
to,0.0
wiclo,0.0
rani,0.0
taleb,0.0
bi3a,0.0
jensiya,0.0
sans,0.0
admin,0.0
koi,0.0
tahanate,0.0
ihibou,0.0
kane,0.0
rawahhom,0.0
wllhhh,0.0
ai,0.0
larmes,0.0
aux,0.0
yeux,0.0
yar7mouu,0.0
exister,0.0
bravouu,0.0
wjmpur,0.0
yet9abel,0.0
yehdi,0.0
cette,0.0
ni,0.0
lyyel,0.0
omhm,0.0
lallah,0.0
yra7mou,0.0
mch,0.0
mtz3,0.0
3omrekk,0.0
chbik,0.0
smella,0.0
hakka,0.0
wallit,0.0
bkite,0.0
far8a,0.0
nch,0.0
tarja3,0.0
3ada,0.0
mafia,0.0
sloma,0.0
tchid,0.0
el3asba,0.0
yfadhalhaa,0.0
bellhi,0.0
katebha,0.0
hadhi,0.0
ketbinhelou,0.0
daaaawla,0.0
7outa,0.0
zaboura,0.0
mouutttt,0.0
3iny,0.0
tnkt,0.0
habeltna,0.0
klemou,0.0
chaeb,0.0
jiane,0.0
tahane,0.0
farhane,0.0
mahleh,0.0
yonssrou,0.0
enchalllah,0.0
makch,0.0
a5er,0.0
7al9a,0.0
tela3et,0.0
3afat,0.0
thana,0.0
20,0.0
000,0.0
rades,0.0
3ala9a,0.0
chkono,0.0
sa3a,0.0
3andek,0.0
ha9,0.0
ga3da,0.0
bjr,0.0
mche,0.0
ldfina,0.0
dhia,0.0
ok,0.0
slouuma,0.0
yam3thabhom,0.0
mathbet,0.0
doux,0.0
yzidou,0.0
ydedouuu,0.0
yilzemna,0.0
nsawtouh,0.0
nsawtoulou,0.0
lefre9i,0.0
dar,0.0
aytem,0.0
maahom,0.0
saison,0.0
militadet,0.0
bravooooo,0.0
ja3four,0.0
walla,0.0
raies,0.0
sna,0.0
abiedh,0.0
fa,0.0
res,0.0
sa77a,0.0
ene,0.0
ba3d,0.0
3osri,0.0
yosr,0.0
weed,0.0
houma,0.0
akher,0.0
bouchaala,0.0
ce,0.0
serait,0.0
lire,0.0
article,0.0
dhaher,0.0
mhadhra,0.0
femma,0.0
bako,0.0
marlboro,0.0
lfriki,0.0
hayat,0.0
khassa,0.0
yabnadam,0.0
chna9es,0.0
mabghouk,0.0
nasseugh,0.0
mea,0.0
mech,0.0
ysad9ek,0.0
ma3eh,0.0
ma3na,0.0
bena,0.0
tounese,0.0
jadida,0.0
syasa,0.0
itlha,0.0
tarbah,0.0
el9afile,0.0
tesir,0.0
kileb,0.0
continue,0.0
a7ne,0.0
ymoutou,0.0
krresi,0.0
migalouuuuuuu,0.0
winou,0.0
jèb,0.0
attassi3a,0.0
ra7met,0.0
mc,0.0
aymen,0.0
chiboub,0.0
osktou,0.0
riha,0.0
va,0.0
faire,0.0
foutre,0.0
e3inek,0.0
enhbik,0.0
etade,0.0
7al8a,0.0
l8alia,0.0
avec,0.0
w3atyin,0.0
lconfiane,0.0
lougha,0.0
tet3atf,0.0
bdet,0.0
tetnek,0.0
55,0.0
boomaye,0.0
7asra,0.0
kan,0.0
meyak,0.0
batron,0.0
bel7aram,0.0
lmosta7il,0.0
zeyed,0.0
berassmii,0.0
tehki,0.0
looooooool,0.0
fedam,0.0
bared,0.0
bjidek,0.0
ma3neha,0.0
nistanew,0.0
gili5er,0.0
tatla3,0.0
ba3id,0.0
3ani,0.0
sponhib,0.0
n9ollik,0.0
hajja,0.0
tbarkallah,0.0
ya7mih,0.0
ya3tik,0.0
bladek,0.0
encha,0.0
matansawche,0.0
tachro,0.0
beche,0.0
tado,0.0
coupe,0.0
fthaie7,0.0
lawken,0.0
na7ouh,0.0
gatti,0.0
great,0.0
work,0.0
mizel,0.0
m2aather,0.0
dawr,0.0
chwerrebb,0.0
3arrr,0.0
moch,0.0
barnamejjj,0.0
elfadh7,0.0
3dk,0.0
mobarek,0.0
hannouna,0.0
3ndek,0.0
mazjara,0.0
ravo,0.0
na9sou,0.0
kathartoulha,0.0
bbj,0.0
bomayy,0.0
alizi,0.0
bomayyyy,0.0
aho,0.0
dc,0.0
07,0.0
leklam,0.0
mayfiech,0.0
93adt,0.0
koun,0.0
ta7chi,0.0
nestnew,0.0
ntija,0.0
albeji,0.0
maalem,0.0
jèhèl,0.0
elklèm,0.0
maya3refch,0.0
yetkallèm,0.0
3a9lou,0.0
bsiiiiiiittttt,0.0
mcha,0.0
bitbi3a,0.0
mohem,0.0
bijma3et,0.0
elkalij,0.0
ta7founa,0.0
emasakh,0.0
sné,0.0
boutola,0.0
béb,0.0
wahrit,0.0
wmeyesrikch,0.0
5atrou,0.0
chab3an,0.0
mi,0.0
deniya,0.0
loooooooooooooooooooooooool,0.0
7afed,0.0
no7nou,0.0
houna,0.0
m3àna,0.0
tal9a,0.0
yifhim,0.0
nikomk,0.0
toujours,0.0
fidèle,0.0
n7ebbek,0.0
l3a9liya,0.0
na9sa,0.0
scenario,0.0
apart,0.0
ghir,0.0
hawwel,0.0
khirek,0.0
metzaber,0.0
rouh,0.0
ommek,0.0
une,0.0
suestion,0.0
far5,0.0
3ina,0.0
achor,0.0
najmo,0.0
na3mlo,0.0
shiha,0.0
fi3kalna,0.0
tehem,0.0
fel,0.0
siessa,0.0
9ololo,0.0
i3awenhom,0.0
jaychna,0.0
w7akemhom,0.0
leklem,0.0
yaser,0.0
ikaser,0.0
iras,0.0
zalimi,0.0
istanbul,0.0
yhaaabll,0.0
zemharir,0.0
toooooozzzzz,0.0
fiiik,0.0
ellkol,0.0
titre,0.0
lyrics,0.0
yeddy,0.0
tneket,0.0
e5er,0.0
liik,0.0
titrouwett,0.0
mfacha55,0.0
ykoun,0.0
fy,0.0
3onak,0.0
omok,0.0
be3et,0.0
bledek,0.0
metkhalfin,0.0
la77as,0.0
ilkabs,0.0
marsou9i,0.0
chanson,0.0
thebel,0.0
grib,0.0
3ersi,0.0
inshaallah,0.0
nhotha,0.0
yetkabbil,0.0
flouuuus,0.0
la7raaaaaam,0.0
temchiii,0.0
kaaaaan,0.0
la7raaaaaaaam,0.0
yia,0.0
wlaaaad,0.0
la7raaaaaaam,0.0
veni,0.0
vidi,0.0
vici,0.0
cesar,0.0
zibiiiiii,0.0
lkolha,0.0
t9os,0.0
demain,0.0
in,0.0
tayah,0.0
sa3douuuu,0.0
mena3,0.0
yansrek,0.0
adaek,0.0
masta,0.0
5itt,0.0
chey,0.0
kifkom,0.0
yeki,0.0
fire,0.0
as,0.0
usual,0.0
7asastna,0.0
7arerti,0.0
palestine,0.0
tkafil,0.0
tt,0.0
simplement,0.0
toop,0.0
manela,0.0
ma9alou,0.0
8alet,0.0
7atatek,0.0
enahda,0.0
allh,0.0
wyna3mou,0.0
fdhayah,0.0
ziid,0.0
3efcha,0.0
yonsrek,0.0
yahmik,0.0
n93id,0.0
n9oulhelik,0.0
blablabla,0.0
tafih,0.0
haha,0.0
9al,0.0
kléb,0.0
tenba7,0.0
yara7mah,0.0
rayo,0.0
meilleure,0.0
9alik,0.0
5o4ha,0.0
i4a,0.0
ja3,0.0
nchalllah,0.0
nonnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,0.0
maystehlouch,0.0
7aje,0.0
taera,0.0
mzian,0.0
3tekom,0.0
adem,0.0
7itt,0.0
tal,0.0
radiyoun,0.0
makbr,0.0
raso,0.0
3aid,0.0
moubarek,0.0
kon,0.0
na7tarmak,0.0
tla3t,0.0
kifak,0.0
